-0.0774,-0.0774,-0.0774,1.71,0.676,0.105,0.266,0.058,-0.0354,-0.25,-0.204,-0.283,-0.318,-0.392,-0.568,-0.367,-0.163,-0.114,-0.0641,-0.0468,0.0353,0.171,0.322,0.647,0.616,1.02,-0.0774,-0.0774
-0.0774,-0.0774,0.616,2,0.493,-0.0348,0.117,0.109,-0.0573,-0.0929,-0.0721,-0.131,0.0941,0.043,-0.357,-0.307,-0.138,-0.109,-0.0533,-0.0719,-0.0369,-0.0216,0.216,0.816,0.77,-0.771,-0.0774,-0.0774
-0.0774,0.616,0.616,0.77,0.369,0.169,0.17,0.0806,0.0295,0.0193,-0.0285,0.106,0.0544,-0.289,-0.59,-0.537,-0.21,-0.115,-0.0264,-0.0774,-0.0053,-0.011,0.655,1.18,1.43,-0.0774,-0.0774,-0.0774
-0.0774,0.616,0.616,0.105,0.236,0.354,0.45,0.191,0.158,0.118,0.058,0.0919,-0.181,-0.427,-0.539,-0.391,-0.13,-0.0667,0.0096,0.0581,0.25,0.6,1.02,2.32,1.87,-0.0774,-0.771,-0.0774
-0.0774,0.616,0.616,0.51,0.523,0.722,0.743,0.412,0.274,0.205,0.155,0.0986,-0.0648,-0.159,-0.272,-0.149,-0.0327,-0.0153,0.0764,0.265,0.671,0.993,1.53,2.23,2.81,-0.0774,-0.771,-0.0774
-0.0774,-0.0774,0.616,0.734,0.759,0.918,1,0.655,0.399,0.311,0.247,0.212,0.166,0.125,0.07,0.00941,0.0159,0.0448,0.186,0.518,0.862,1.42,1.61,2.38,2.49,-0.0774,-0.483,-0.0774
-0.0774,-0.0774,-0.0774,0.77,1.24,1.39,1.22,0.918,0.616,0.452,0.333,0.316,0.274,0.25,0.181,0.0561,0.0394,0.12,0.318,0.633,0.977,1.26,1.73,2.53,2.41,-0.0774,-0.0774,-0.0774
-0.0774,-0.0774,-0.771,-0.483,1.46,1.6,1.34,1.11,0.868,0.575,0.391,0.372,0.311,0.212,0.072,0.00359,0.027,0.107,0.296,0.498,0.767,1.28,1.31,1.18,2.12,1.02,0.616,-0.0774
-0.0774,-0.0774,-0.771,-0.771,1.18,1.64,1.57,1.26,0.839,0.568,0.403,0.295,0.189,0.0648,-0.0804,-0.0332,-0.0434,0.0792,0.0901,0.226,0.491,1,0.569,0.0767,-0.0774,-0.0774,0.616,-0.0774
-0.0774,-0.0774,-0.0774,-0.771,-0.0774,0.839,1.25,0.727,0.458,0.36,-0.0948,-0.135,0.0154,-0.108,-0.111,-0.0564,-0.0155,0.106,0.112,0.175,0.235,0.921,0.358,-0.0774,-0.771,-0.0774,-0.0774,-0.0774
-0.0774,-0.0774,-0.0774,-0.771,-0.0774,0.616,0.21,0.328,0.402,-0.247,-0.183,-0.0033,-0.187,-0.169,-0.12,-0.074,0.067,0.0775,0.136,0.207,0.241,0.616,0.469,0.105,-0.771,-0.0774,-0.0774,-0.0774
-0.0774,-0.0774,-0.0774,-0.0774,-0.771,-1.18,-0.925,-0.771,-0.557,-0.68,-0.411,-0.319,-0.244,-0.179,-0.177,-0.128,0.0483,0.151,0.11,0.282,0.265,0.378,0.569,0.51,-0.365,0.616,-0.0774,-0.0774
-0.0774,-0.0774,-0.0774,-0.0774,-0.0774,-0.0774,-1.46,-0.713,-0.994,-0.668,-0.405,-0.367,-0.283,-0.209,-0.176,-0.0684,0.093,0.188,0.115,0.21,0.12,0.279,0.616,0.616,-0.0774,0.616,-0.0774,-0.0774
-0.0774,-0.0774,-0.0774,-0.0774,-0.771,-0.483,-0.665,-1.33,-1,-0.611,-0.591,-0.396,-0.316,-0.179,-0.181,-0.0414,0.0678,0.154,0.0646,0.133,0.0329,0.126,0.174,0.174,0.21,-0.0774,-0.0774,-0.0774
-0.0774,-0.0774,-0.0774,-0.0774,-1.18,-1.87,-1.33,-1.81,-1.37,-0.886,-0.834,-0.672,-0.59,-0.472,-0.337,-0.305,-0.228,-0.161,-0.298,-0.252,-0.346,-0.599,-0.513,-0.211,0.328,-0.0774,-0.0774,-0.0774
-0.0774,-0.0774,-0.0774,-0.0774,-0.771,-2.02,-2.91,-2.56,-2.43,-1.79,-1.98,-2.18,-2.02,-1.57,-1.17,-1.06,-1.18,-1.48,-1.84,-1.58,-1.49,-1.76,-1.62,-0.588,-0.483,-0.0774,-0.0774,-0.0774
-0.0774,-0.0774,-0.0774,-0.771,-1.18,-1.46,-2.02,-2.64,-2.52,-2.82,-3.69,-3.77,-3.82,-3.07,-3.84,-3.02,-2.53,-2.44,-2.24,-2.02,-2.48,-2.16,-1.46,-0.771,-0.0774,-0.0774,-0.0774,-0.0774
-0.0774,-0.0774,-0.0774,-0.0774,-0.0774,-0.0774,-0.0774,-0.0774,-0.0774,-0.0774,-0.0774,-0.0774,-0.771,-0.771,-1.18,-0.771,-0.771,-0.0774,-0.771,-1.18,-0.771,-0.0774,-0.0774,-0.0774,-0.0774,-0.0774,-0.0774,-0.0774
